datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
1/28/2024 12:00:00 PM,1/28/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,15.820000,15.854878,0.032340,0.007538,True,1
1/28/2024 1:00:00 PM,1/28/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,18.740000,18.769957,0.021433,0.009357,True,1
1/28/2024 2:00:00 PM,1/28/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,20.220000,20.273783,0.048594,0.010189,True,1
1/28/2024 3:00:00 PM,1/28/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,19.390000,19.412386,0.015132,0.009755,True,1
1/28/2024 4:00:00 PM,1/28/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,20.630000,20.658843,0.017183,0.009993,True,1
1/28/2024 5:00:00 PM,1/28/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,22.650000,22.682346,0.027474,0.009040,True,1
1/28/2024 6:00:00 PM,1/28/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,20.470000,20.509051,0.027742,0.008809,True,1
1/28/2024 7:00:00 PM,1/28/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.210000,22.257728,0.042304,0.009590,True,1
1/28/2024 8:00:00 PM,1/28/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,20.470000,20.507162,0.024080,0.010582,True,1
1/28/2024 9:00:00 PM,1/28/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,20.900000,20.980361,0.065407,0.010786,True,1
1/28/2024 10:00:00 PM,1/28/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,21.120000,21.143817,0.018362,0.010455,True,1
1/28/2024 11:00:00 PM,1/28/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,47.880000,47.954412,0.047939,0.023140,True,1
1/29/2024 12:00:00 AM,1/28/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,32.130000,32.213018,0.071314,0.015871,True,1
1/29/2024 1:00:00 AM,1/28/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,29.730000,29.785249,0.036218,0.014864,True,1
1/29/2024 2:00:00 AM,1/28/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,25.400000,25.448585,0.032974,0.013111,True,1
1/29/2024 3:00:00 AM,1/28/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,21.650000,21.679638,0.023020,0.011617,True,1
1/29/2024 4:00:00 AM,1/28/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.820000,21.847186,0.017493,0.010527,True,1
1/29/2024 5:00:00 AM,1/29/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,17.330000,17.354801,0.014030,0.008271,True,1
1/29/2024 6:00:00 AM,1/29/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,18.990000,19.021164,0.021792,0.008539,True,1
1/29/2024 7:00:00 AM,1/29/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.420000,18.451525,0.020667,0.009191,True,1
1/29/2024 8:00:00 AM,1/29/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,26.910000,26.954379,0.025131,0.015081,True,1
1/29/2024 9:00:00 AM,1/29/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.640000,20.653106,0.000000,0.011439,True,1
1/29/2024 10:00:00 AM,1/29/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,25.960000,25.991465,0.021535,0.014929,True,1
1/29/2024 11:00:00 AM,1/29/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,42.130000,42.182522,0.031107,0.025581,True,1
1/29/2024 12:00:00 PM,1/29/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,59.800000,59.894981,0.067893,0.031255,True,1
1/29/2024 1:00:00 PM,1/29/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,39.520000,39.572561,0.037196,0.020364,True,1
1/29/2024 2:00:00 PM,1/29/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,23.360000,23.415462,0.039350,0.012778,True,1
1/29/2024 3:00:00 PM,1/29/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,41.250000,41.284354,0.010162,0.022525,True,1
1/29/2024 4:00:00 PM,1/29/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,40.230000,40.291975,0.038865,0.021444,True,1
1/29/2024 5:00:00 PM,1/29/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,202.660000,202.794768,0.023854,0.114247,True,1
1/29/2024 6:00:00 PM,1/29/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.290000,24.295008,-0.008351,0.013358,True,1
1/29/2024 7:00:00 PM,1/29/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,20.660000,20.648230,-0.021957,0.011020,True,1
1/29/2024 8:00:00 PM,1/29/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,24.720000,24.756604,0.025491,0.013613,True,1
1/29/2024 9:00:00 PM,1/29/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,32.160000,32.187600,0.006377,0.019557,True,1
1/29/2024 10:00:00 PM,1/29/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,55.020000,55.054308,0.002826,0.027316,True,1
1/29/2024 11:00:00 PM,1/29/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,50.460000,50.533966,0.041228,0.028571,True,1
1/30/2024 12:00:00 AM,1/29/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,35.030000,35.060904,0.015853,0.019218,True,1
1/30/2024 1:00:00 AM,1/29/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,28.920000,28.937358,0.002655,0.014703,True,1
1/30/2024 2:00:00 AM,1/29/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,27.950000,28.007880,0.038563,0.015151,True,1
1/30/2024 3:00:00 AM,1/29/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,25.530000,25.549700,0.006534,0.014833,True,1
1/30/2024 4:00:00 AM,1/29/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,24.500000,24.515574,0.005554,0.013354,True,1
1/30/2024 5:00:00 AM,1/30/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,28.700000,28.686797,-0.024579,0.014710,True,1
1/30/2024 6:00:00 AM,1/30/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,23.900000,23.922758,0.005793,0.012798,True,1
1/30/2024 7:00:00 AM,1/30/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.640000,19.654562,0.008702,0.010026,True,1
1/30/2024 8:00:00 AM,1/30/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,23.000000,23.025319,0.009841,0.013811,True,1
1/30/2024 9:00:00 AM,1/30/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,27.650000,27.644326,-0.021215,0.016374,True,1
1/30/2024 10:00:00 AM,1/30/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,25.020000,25.044418,0.009316,0.016768,True,1
1/30/2024 11:00:00 AM,1/30/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,41.030000,41.083482,0.027116,0.023032,True,1
1/30/2024 12:00:00 PM,1/30/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,51.700000,51.707710,-0.013553,0.023764,True,1
1/30/2024 1:00:00 PM,1/30/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,24.300000,24.309844,-0.000019,0.013196,True,1
1/30/2024 2:00:00 PM,1/30/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,28.340000,28.409674,0.051202,0.015972,True,1
1/30/2024 3:00:00 PM,1/30/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,38.950000,39.004888,0.028586,0.022136,True,1
1/30/2024 4:00:00 PM,1/30/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,40.950000,41.006483,0.033075,0.022575,True,1
1/30/2024 5:00:00 PM,1/30/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,30.920000,30.920539,-0.018689,0.015896,True,1
1/30/2024 6:00:00 PM,1/30/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,48.340000,48.347536,-0.018017,0.025553,True,1
1/30/2024 7:00:00 PM,1/30/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,31.660000,31.764909,0.086151,0.017092,True,1
1/30/2024 8:00:00 PM,1/30/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,31.040000,31.078331,0.024752,0.017745,True,1
1/30/2024 9:00:00 PM,1/30/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,27.190000,27.207453,0.003407,0.015713,True,1
1/30/2024 10:00:00 PM,1/30/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,34.980000,35.002118,0.000000,0.020451,True,1
1/30/2024 11:00:00 PM,1/30/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,47.920000,47.948658,0.000000,0.024491,True,1
1/31/2024 12:00:00 AM,1/30/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,65.720000,65.870243,0.115929,0.036814,True,1
1/31/2024 1:00:00 AM,1/30/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,33.200000,33.268263,0.046482,0.017614,True,1
1/31/2024 2:00:00 AM,1/30/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,36.000000,36.076584,0.060906,0.018178,True,1
1/31/2024 3:00:00 AM,1/30/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,32.690000,32.733931,0.029226,0.016372,True,1
1/31/2024 4:00:00 AM,1/30/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.160000,26.198381,0.022076,0.015471,True,1
1/31/2024 5:00:00 AM,1/31/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,23.540000,23.575201,0.024060,0.013641,True,1
1/31/2024 6:00:00 AM,1/31/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,22.280000,22.313140,0.020663,0.011644,True,1
1/31/2024 7:00:00 AM,1/31/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,21.510000,21.540177,0.022073,0.013104,True,1
1/31/2024 8:00:00 AM,1/31/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,21.810000,21.842716,0.022169,0.013046,True,1
1/31/2024 9:00:00 AM,1/31/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,23.830000,23.856934,0.015447,0.014820,True,1
1/31/2024 10:00:00 AM,1/31/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.430000,21.454281,0.014352,0.013263,True,1
1/31/2024 11:00:00 AM,1/31/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,26.510000,26.554106,0.029741,0.015198,True,1
1/31/2024 12:00:00 PM,1/31/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,30.420000,30.471751,0.039132,0.017619,True,1
1/31/2024 1:00:00 PM,1/31/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,33.510000,33.564365,0.036906,0.018292,True,1
1/31/2024 2:00:00 PM,1/31/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,26.850000,26.891753,0.030518,0.016235,True,1
1/31/2024 3:00:00 PM,1/31/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,29.120000,29.184123,0.048251,0.015039,True,1
1/31/2024 4:00:00 PM,1/31/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,23.780000,23.823771,0.028664,0.013440,True,1
1/31/2024 5:00:00 PM,1/31/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,21.800000,21.822571,0.008926,0.011979,True,1
1/31/2024 6:00:00 PM,1/31/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,24.400000,24.457024,0.041508,0.015516,True,1
1/31/2024 7:00:00 PM,1/31/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,22.320000,22.355533,0.018916,0.012450,True,1
1/31/2024 8:00:00 PM,1/31/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,21.130000,21.163507,0.020392,0.012281,True,1
1/31/2024 9:00:00 PM,1/31/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,20.990000,21.019348,0.020549,0.011299,True,1
1/31/2024 10:00:00 PM,1/31/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,27.050000,27.066153,0.003869,0.013951,True,1
1/31/2024 11:00:00 PM,1/31/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,31.630000,31.644734,0.000000,0.017234,True,1
2/1/2024 12:00:00 AM,1/31/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,30.600000,30.661331,0.045092,0.017906,True,1
2/1/2024 1:00:00 AM,1/31/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,21.100000,21.134904,0.019491,0.012080,True,1
2/1/2024 2:00:00 AM,1/31/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,22.910000,22.931890,0.011012,0.011712,True,1
2/1/2024 3:00:00 AM,1/31/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,21.850000,21.864607,0.008033,0.010741,True,1
2/1/2024 4:00:00 AM,1/31/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,20.040000,20.042505,-0.006991,0.010329,True,1
2/1/2024 5:00:00 AM,2/1/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,20.950000,20.957338,-0.005034,0.013206,True,1
2/1/2024 6:00:00 AM,2/1/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,29.780000,29.800368,0.000287,0.019248,True,1
2/1/2024 7:00:00 AM,2/1/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.530000,20.539250,0.000934,0.012484,True,1
2/1/2024 8:00:00 AM,2/1/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,22.450000,22.461659,0.003257,0.012569,True,1
2/1/2024 9:00:00 AM,2/1/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.700000,20.716435,0.002315,0.014120,True,1
2/1/2024 10:00:00 AM,2/1/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,20.220000,20.243107,0.012956,0.013484,True,1
2/1/2024 11:00:00 AM,2/1/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,41.150000,41.217336,0.039097,0.026573,True,1
2/1/2024 12:00:00 PM,2/1/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,64.200000,64.204243,-0.025836,0.028412,True,1
2/1/2024 1:00:00 PM,2/1/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,24.600000,24.603635,-0.009617,0.009919,True,1
2/1/2024 2:00:00 PM,2/1/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,15.760000,15.780584,0.015445,0.007639,True,1
2/1/2024 3:00:00 PM,2/1/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,18.300000,18.398079,0.092810,0.007770,True,1
2/1/2024 4:00:00 PM,2/1/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,17.160000,17.242260,0.075496,0.007597,True,1
2/1/2024 5:00:00 PM,2/1/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,27.260000,27.441820,0.169019,0.012802,True,1
2/1/2024 6:00:00 PM,2/1/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,16.570000,16.719608,0.144979,0.007129,True,1
2/1/2024 7:00:00 PM,2/1/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,14.370000,14.455552,0.084045,0.005674,True,1
2/1/2024 8:00:00 PM,2/1/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,15.160000,15.209340,0.046254,0.007252,True,1
2/1/2024 9:00:00 PM,2/1/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,18.540000,18.597438,0.046190,0.007081,True,1
2/1/2024 10:00:00 PM,2/1/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,25.140000,25.224163,0.076488,0.011842,True,1
2/1/2024 11:00:00 PM,2/1/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,22.330000,22.364364,0.020857,0.012674,True,1
2/2/2024 12:00:00 AM,2/1/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,19.540000,19.595279,0.049062,0.009550,True,1
2/2/2024 1:00:00 AM,2/1/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,22.550000,22.664640,0.106387,0.009920,True,1
2/2/2024 2:00:00 AM,2/1/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,18.860000,18.958818,0.091320,0.008331,True,1
2/2/2024 3:00:00 AM,2/1/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,16.760000,16.821026,0.050653,0.007873,True,1
2/2/2024 4:00:00 AM,2/1/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,15.970000,15.993791,0.013237,0.007221,True,1
2/2/2024 5:00:00 AM,2/2/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,16.250000,16.328340,0.071337,0.007837,True,1
2/2/2024 6:00:00 AM,2/2/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,16.510000,16.805175,0.283443,0.010065,True,1
2/2/2024 7:00:00 AM,2/2/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,14.190000,14.393312,0.192039,0.007106,True,1
2/2/2024 8:00:00 AM,2/2/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,13.340000,13.518105,0.172783,0.006155,True,1
2/2/2024 9:00:00 AM,2/2/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,15.700000,15.914675,0.211729,0.007946,True,1
2/2/2024 10:00:00 AM,2/2/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,12.890000,12.974797,0.080683,0.006613,True,1
2/2/2024 11:00:00 AM,2/2/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,17.660000,17.696750,0.028795,0.011288,True,1
2/2/2024 12:00:00 PM,2/2/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,21.170000,21.242332,0.062842,0.011156,True,1
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,27.370000,27.478219,0.093911,0.014308,True,1
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,20.980000,21.048477,0.060841,0.010969,True,1
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,25.130000,25.216116,0.076986,0.011630,True,1
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,19.940000,19.970567,0.017352,0.010715,True,1
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,19.030000,19.091149,0.051592,0.008723,True,1
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,19.280000,19.355167,0.068114,0.009553,True,1
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,19.050000,19.106771,0.051689,0.010082,True,1
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,17.950000,18.089128,0.134593,0.008702,True,1
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,16.910000,17.042950,0.128700,0.009250,True,1
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,18.090000,18.170403,0.072052,0.010019,True,1
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,20.150000,20.208751,0.044887,0.012197,True,1
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,22.060000,22.202419,0.131214,0.012872,True,1
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,20.610000,20.712705,0.090726,0.011146,True,1
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,21.250000,21.324715,0.061593,0.012289,True,1
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,25.130000,25.235829,0.091356,0.014473,True,1
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,19.740000,19.899354,0.150401,0.009786,True,1
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,17.310000,17.480535,0.161994,0.008541,True,1
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,16.420000,16.529532,0.100935,0.009430,True,1
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.460000,16.544323,0.079263,0.010060,True,1
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.180000,19.315088,0.123678,0.009743,True,1
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,23.420000,23.603011,0.175852,0.012160,True,1
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.950000,22.130942,0.173762,0.011347,True,1
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,22.430000,22.533516,0.089667,0.011349,True,1
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,27.070000,27.157751,0.076219,0.014866,True,1
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,27.810000,27.914846,0.088959,0.015054,True,1
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,14.900000,14.989361,0.082145,0.008050,True,1
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,15.060000,15.129176,0.063181,0.007661,True,1
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,17.650000,17.686874,0.024844,0.008697,True,1
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,14.330000,14.345544,0.009031,0.007346,True,1
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,12.740000,12.751114,0.004932,0.007016,True,1
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,12.520000,12.531348,0.007532,0.006316,True,1
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,14.170000,14.206291,0.031774,0.007017,True,1
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,22.680000,22.917498,0.231911,0.010587,True,1
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,21.200000,21.389359,0.176885,0.009974,True,1
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,23.130000,23.241324,0.102539,0.012952,True,1
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,23.490000,23.561614,0.058147,0.011801,True,1
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,20.360000,20.410989,0.043557,0.009932,True,1
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,19.290000,19.356172,0.055069,0.011104,True,1
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,28.940000,29.046072,0.093135,0.017104,True,1
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,20.310000,20.505185,0.180632,0.010387,True,1
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,24.400000,24.713279,0.302042,0.011237,True,1
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,24.160000,24.489019,0.318060,0.012625,True,1
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,1,PJM-RTO,,,ZONE,,27.780000,28.061563,0.268990,0.015073,True,1
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,1,PJM-RTO,,,ZONE,,23.410000,23.566145,0.142654,0.011824,True,1
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,1,PJM-RTO,,,ZONE,,29.640000,29.807253,0.145188,0.017898,True,1
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,1,PJM-RTO,,,ZONE,,24.710000,24.803238,0.078869,0.015203,True,1
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,1,PJM-RTO,,,ZONE,,59.440000,59.685841,0.211498,0.033509,True,1
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,1,PJM-RTO,,,ZONE,,35.600000,35.862631,0.246352,0.018778,True,1
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,1,PJM-RTO,,,ZONE,,22.840000,22.876521,0.028576,0.011279,True,1
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,1,PJM-RTO,,,ZONE,,15.220000,15.234059,0.007520,0.007372,True,1
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,1,PJM-RTO,,,ZONE,,15.510000,15.522272,0.004689,0.008416,True,1
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,1,PJM-RTO,,,ZONE,,16.760000,16.776492,0.009641,0.006851,True,1
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,1,PJM-RTO,,,ZONE,,14.910000,14.921140,0.003225,0.007082,True,1
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,1,PJM-RTO,,,ZONE,,14.630000,14.645297,0.007909,0.006554,True,1
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,1,PJM-RTO,,,ZONE,,13.370000,13.383972,0.009090,0.006549,True,1
2/4/2024 8:00:00 PM,2/4/2024 3:00:00 PM,1,PJM-RTO,,,ZONE,,13.390000,13.407387,0.009298,0.005589,True,1
2/4/2024 9:00:00 PM,2/4/2024 4:00:00 PM,1,PJM-RTO,,,ZONE,,19.630000,19.787972,0.151372,0.010767,True,1
2/4/2024 10:00:00 PM,2/4/2024 5:00:00 PM,1,PJM-RTO,,,ZONE,,23.180000,23.548255,0.361003,0.010586,True,1
2/4/2024 11:00:00 PM,2/4/2024 6:00:00 PM,1,PJM-RTO,,,ZONE,,22.510000,22.610408,0.086631,0.010444,True,1
2/5/2024 12:00:00 AM,2/4/2024 7:00:00 PM,1,PJM-RTO,,,ZONE,,33.460000,33.656811,0.179048,0.016096,True,1
2/5/2024 1:00:00 AM,2/4/2024 8:00:00 PM,1,PJM-RTO,,,ZONE,,26.390000,26.542871,0.138027,0.013176,True,1
2/5/2024 2:00:00 AM,2/4/2024 9:00:00 PM,1,PJM-RTO,,,ZONE,,22.990000,23.060667,0.064423,0.011244,True,1
2/5/2024 3:00:00 AM,2/4/2024 10:00:00 PM,1,PJM-RTO,,,ZONE,,25.190000,25.232411,0.026736,0.012341,True,1
2/5/2024 4:00:00 AM,2/4/2024 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.830000,21.850008,0.008620,0.011387,True,1
2/5/2024 5:00:00 AM,2/5/2024 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.170000,21.217514,0.039973,0.011707,True,1
2/5/2024 6:00:00 AM,2/5/2024 1:00:00 AM,1,PJM-RTO,,,ZONE,,29.960000,30.004694,0.028417,0.017110,True,1
